,ResponseId,Statement,Statement_type,Veracity,Time_to_respond,shareStatus,Vaccination,Social,Economics,Concern_covid,Check_covid,CRT_score,Gender
14859,R_d1dYzuf6jM4OqaZ,AI10,1,3,3.363,2,1,2,2,95,3,2,Male
14860,R_8jrYCxIAOcDJHwd,Hum01,0,4,2.343,1,1,2,2,90,4,1,Female
14861,R_8jrYCxIAOcDJHwd,Hum02,0,4,3.372,1,1,2,2,90,4,1,Female
14862,R_8jrYCxIAOcDJHwd,Hum03,0,2,2.271,1,1,2,2,90,4,1,Female
14863,R_8jrYCxIAOcDJHwd,Hum04,0,1,2.4305,1,1,2,2,90,4,1,Female
14864,R_8jrYCxIAOcDJHwd,Hum05,0,1,2.372,1,1,2,2,90,4,1,Female
14865,R_8jrYCxIAOcDJHwd,Hum06,0,5,2.3465,1,1,2,2,90,4,1,Female
14866,R_8jrYCxIAOcDJHwd,Hum07,0,4,2.387,1,1,2,2,90,4,1,Female
14867,R_8jrYCxIAOcDJHwd,Hum08,0,4,2.6855,1,1,2,2,90,4,1,Female
14868,R_8jrYCxIAOcDJHwd,Hum09,0,4,2.264,1,1,2,2,90,4,1,Female
14869,R_8jrYCxIAOcDJHwd,Hum10,0,5,2.4165,1,1,2,2,90,4,1,Female
14870,R_8jrYCxIAOcDJHwd,AI01,1,5,2.593,1,1,2,2,90,4,1,Female
14871,R_8jrYCxIAOcDJHwd,AI02,1,1,2.427,1,1,2,2,90,4,1,Female
14872,R_8jrYCxIAOcDJHwd,AI03,1,4,2.402,1,1,2,2,90,4,1,Female
14873,R_8jrYCxIAOcDJHwd,AI04,1,1,2.411,1,1,2,2,90,4,1,Female
14874,R_8jrYCxIAOcDJHwd,AI05,1,1,3.5935,1,1,2,2,90,4,1,Female
14875,R_8jrYCxIAOcDJHwd,AI06,1,5,2.3895,1,1,2,2,90,4,1,Female
14876,R_8jrYCxIAOcDJHwd,AI07,1,1,2.4795,1,1,2,2,90,4,1,Female
14877,R_8jrYCxIAOcDJHwd,AI08,1,5,2.3005,1,1,2,2,90,4,1,Female
14878,R_8jrYCxIAOcDJHwd,AI09,1,1,2.98,1,1,2,2,90,4,1,Female
14879,R_8jrYCxIAOcDJHwd,AI10,1,5,2.371,1,1,2,2,90,4,1,Female
14880,R_2v8QlujYTi8WFdF,Hum01,0,3,2.4505,0,1,3,2,83,2,1,Female
14881,R_2v8QlujYTi8WFdF,Hum02,0,3,3.476,2,1,3,2,83,2,1,Female
14882,R_2v8QlujYTi8WFdF,Hum03,0,4,2.9885,2,1,3,2,83,2,1,Female
14883,R_2v8QlujYTi8WFdF,Hum04,0,2,3.9895,0,1,3,2,83,2,1,Female
14884,R_2v8QlujYTi8WFdF,Hum05,0,1,4.064,0,1,3,2,83,2,1,Female
14885,R_2v8QlujYTi8WFdF,Hum06,0,4,2.4565,0,1,3,2,83,2,1,Female
14886,R_2v8QlujYTi8WFdF,Hum07,0,4,4.496,2,1,3,2,83,2,1,Female
14887,R_2v8QlujYTi8WFdF,Hum08,0,2,2.87,0,1,3,2,83,2,1,Female
14888,R_2v8QlujYTi8WFdF,Hum09,0,4,3.3255,1,1,3,2,83,2,1,Female
14889,R_2v8QlujYTi8WFdF,Hum10,0,1,3.89,2,1,3,2,83,2,1,Female
14890,R_2v8QlujYTi8WFdF,AI01,1,4,4.3435,0,1,3,2,83,2,1,Female
14891,R_2v8QlujYTi8WFdF,AI02,1,2,2.3695,0,1,3,2,83,2,1,Female
14892,R_2v8QlujYTi8WFdF,AI03,1,2,2.6545,2,1,3,2,83,2,1,Female
14893,R_2v8QlujYTi8WFdF,AI04,1,2,2.861,0,1,3,2,83,2,1,Female
14894,R_2v8QlujYTi8WFdF,AI05,1,4,3.6235,0,1,3,2,83,2,1,Female
14895,R_2v8QlujYTi8WFdF,AI06,1,4,3.8715,1,1,3,2,83,2,1,Female
14896,R_2v8QlujYTi8WFdF,AI07,1,3,2.585,0,1,3,2,83,2,1,Female
14897,R_2v8QlujYTi8WFdF,AI08,1,3,2.6465,0,1,3,2,83,2,1,Female
14898,R_2v8QlujYTi8WFdF,AI09,1,3,2.4495,0,1,3,2,83,2,1,Female
14899,R_2v8QlujYTi8WFdF,AI10,1,2,2.3555,0,1,3,2,83,2,1,Female
14900,R_1MMMUy0ghmuDTJV,Hum01,0,2,3.491,0,0,3,3,81,5,2,Female
14901,R_1MMMUy0ghmuDTJV,Hum02,0,3,11.9535,0,0,3,3,81,5,2,Female
14902,R_1MMMUy0ghmuDTJV,Hum03,0,3,2.75,0,0,3,3,81,5,2,Female
14903,R_1MMMUy0ghmuDTJV,Hum04,0,3,3.9785,0,0,3,3,81,5,2,Female
14904,R_1MMMUy0ghmuDTJV,Hum05,0,2,4.0745,0,0,3,3,81,5,2,Female
14905,R_1MMMUy0ghmuDTJV,Hum06,0,3,3.1245,0,0,3,3,81,5,2,Female
14906,R_1MMMUy0ghmuDTJV,Hum07,0,1,12.3275,0,0,3,3,81,5,2,Female
14907,R_1MMMUy0ghmuDTJV,Hum08,0,3,3.7405,0,0,3,3,81,5,2,Female
14908,R_1MMMUy0ghmuDTJV,Hum09,0,2,5.3845,0,0,3,3,81,5,2,Female
14909,R_1MMMUy0ghmuDTJV,Hum10,0,3,4.25,0,0,3,3,81,5,2,Female
14910,R_1MMMUy0ghmuDTJV,AI01,1,3,6.638,0,0,3,3,81,5,2,Female
14911,R_1MMMUy0ghmuDTJV,AI02,1,5,4.1505,2,0,3,3,81,5,2,Female
14912,R_1MMMUy0ghmuDTJV,AI03,1,1,4.537,0,0,3,3,81,5,2,Female
14913,R_1MMMUy0ghmuDTJV,AI04,1,2,3.1905,0,0,3,3,81,5,2,Female
14914,R_1MMMUy0ghmuDTJV,AI05,1,1,3.324,0,0,3,3,81,5,2,Female
14915,R_1MMMUy0ghmuDTJV,AI06,1,3,4.2325,0,0,3,3,81,5,2,Female
14916,R_1MMMUy0ghmuDTJV,AI07,1,3,3.1005,0,0,3,3,81,5,2,Female
14917,R_1MMMUy0ghmuDTJV,AI08,1,1,4.1335,0,0,3,3,81,5,2,Female
14918,R_1MMMUy0ghmuDTJV,AI09,1,1,4.694,0,0,3,3,81,5,2,Female
14919,R_1MMMUy0ghmuDTJV,AI10,1,3,4.0505,0,0,3,3,81,5,2,Female
14920,R_21jqUiGMKvXouEN,Hum01,0,1,4.938,0,0,3,3,0,1,2,Female
14921,R_21jqUiGMKvXouEN,Hum02,0,2,6.765,0,0,3,3,0,1,2,Female
14922,R_21jqUiGMKvXouEN,Hum03,0,4,5.6425,0,0,3,3,0,1,2,Female
14923,R_21jqUiGMKvXouEN,Hum04,0,3,12.3505,0,0,3,3,0,1,2,Female
14924,R_21jqUiGMKvXouEN,Hum05,0,1,4.831,0,0,3,3,0,1,2,Female
14925,R_21jqUiGMKvXouEN,Hum06,0,4,18.55,0,0,3,3,0,1,2,Female
14926,R_21jqUiGMKvXouEN,Hum07,0,1,7.25,0,0,3,3,0,1,2,Female
14927,R_21jqUiGMKvXouEN,Hum08,0,3,7.0865,0,0,3,3,0,1,2,Female
14928,R_21jqUiGMKvXouEN,Hum09,0,1,8.6,0,0,3,3,0,1,2,Female
14929,R_21jqUiGMKvXouEN,Hum10,0,3,8.55,0,0,3,3,0,1,2,Female
14930,R_21jqUiGMKvXouEN,AI01,1,3,6.944,0,0,3,3,0,1,2,Female
14931,R_21jqUiGMKvXouEN,AI02,1,5,3.8225,0,0,3,3,0,1,2,Female
14932,R_21jqUiGMKvXouEN,AI03,1,1,5.9225,0,0,3,3,0,1,2,Female
14933,R_21jqUiGMKvXouEN,AI04,1,3,4.0345,0,0,3,3,0,1,2,Female
14934,R_21jqUiGMKvXouEN,AI05,1,1,5.838,0,0,3,3,0,1,2,Female
14935,R_21jqUiGMKvXouEN,AI06,1,4,8.219,0,0,3,3,0,1,2,Female
14936,R_21jqUiGMKvXouEN,AI07,1,1,4.6205,0,0,3,3,0,1,2,Female
14937,R_21jqUiGMKvXouEN,AI08,1,1,5.397,0,0,3,3,0,1,2,Female
14938,R_21jqUiGMKvXouEN,AI09,1,4,4.062,0,0,3,3,0,1,2,Female
14939,R_21jqUiGMKvXouEN,AI10,1,3,5.2005,0,0,3,3,0,1,2,Female
14940,R_vZDhwqKhI9itAT7,Hum01,0,1,4.071,0,0,3,2,100,5,1,Female
14941,R_vZDhwqKhI9itAT7,Hum02,0,3,7.1025,0,0,3,2,100,5,1,Female
14942,R_vZDhwqKhI9itAT7,Hum03,0,2,4.729,0,0,3,2,100,5,1,Female
14943,R_vZDhwqKhI9itAT7,Hum04,0,3,4.16,0,0,3,2,100,5,1,Female
14944,R_vZDhwqKhI9itAT7,Hum05,0,1,3.544,0,0,3,2,100,5,1,Female
14945,R_vZDhwqKhI9itAT7,Hum06,0,1,5.365,0,0,3,2,100,5,1,Female
14946,R_vZDhwqKhI9itAT7,Hum07,0,1,5.0455,0,0,3,2,100,5,1,Female
14947,R_vZDhwqKhI9itAT7,Hum08,0,3,7.4205,2,0,3,2,100,5,1,Female
14948,R_vZDhwqKhI9itAT7,Hum09,0,1,5.632,0,0,3,2,100,5,1,Female
14949,R_vZDhwqKhI9itAT7,Hum10,0,4,6.279,0,0,3,2,100,5,1,Female
14950,R_vZDhwqKhI9itAT7,AI01,1,4,9.0005,2,0,3,2,100,5,1,Female
14951,R_vZDhwqKhI9itAT7,AI02,1,2,8.1495,0,0,3,2,100,5,1,Female
14952,R_vZDhwqKhI9itAT7,AI03,1,1,3.51,0,0,3,2,100,5,1,Female
14953,R_vZDhwqKhI9itAT7,AI04,1,1,5.011,0,0,3,2,100,5,1,Female
14954,R_vZDhwqKhI9itAT7,AI05,1,1,3.8695,0,0,3,2,100,5,1,Female
14955,R_vZDhwqKhI9itAT7,AI06,1,1,4.58,0,0,3,2,100,5,1,Female
14956,R_vZDhwqKhI9itAT7,AI07,1,1,3.1125,0,0,3,2,100,5,1,Female
14957,R_vZDhwqKhI9itAT7,AI08,1,1,4.6655,0,0,3,2,100,5,1,Female
14958,R_vZDhwqKhI9itAT7,AI09,1,1,5.387,0,0,3,2,100,5,1,Female
14959,R_vZDhwqKhI9itAT7,AI10,1,1,4.1615,0,0,3,2,100,5,1,Female
14960,R_1n9kGKAo9dZIhJP,Hum01,0,2,4.2505,0,1,2,3,40,3,3,Female
14961,R_1n9kGKAo9dZIhJP,Hum02,0,3,7.6265,0,1,2,3,40,3,3,Female
14962,R_1n9kGKAo9dZIhJP,Hum03,0,3,3.795,0,1,2,3,40,3,3,Female
14963,R_1n9kGKAo9dZIhJP,Hum04,0,4,7.125,0,1,2,3,40,3,3,Female
14964,R_1n9kGKAo9dZIhJP,Hum05,0,2,3.5885,0,1,2,3,40,3,3,Female
14965,R_1n9kGKAo9dZIhJP,Hum06,0,2,3.9635,0,1,2,3,40,3,3,Female
14966,R_1n9kGKAo9dZIhJP,Hum07,0,4,5.271,0,1,2,3,40,3,3,Female
14967,R_1n9kGKAo9dZIhJP,Hum08,0,4,5.213,0,1,2,3,40,3,3,Female
14968,R_1n9kGKAo9dZIhJP,Hum09,0,3,3.8675,0,1,2,3,40,3,3,Female
14969,R_1n9kGKAo9dZIhJP,Hum10,0,4,4.746,0,1,2,3,40,3,3,Female
14970,R_1n9kGKAo9dZIhJP,AI01,1,4,5.085,0,1,2,3,40,3,3,Female
14971,R_1n9kGKAo9dZIhJP,AI02,1,2,7.0795,0,1,2,3,40,3,3,Female
14972,R_1n9kGKAo9dZIhJP,AI03,1,4,3.3605,0,1,2,3,40,3,3,Female
14973,R_1n9kGKAo9dZIhJP,AI04,1,1,3.242,0,1,2,3,40,3,3,Female
14974,R_1n9kGKAo9dZIhJP,AI05,1,1,4.397,0,1,2,3,40,3,3,Female
14975,R_1n9kGKAo9dZIhJP,AI06,1,3,5.206,0,1,2,3,40,3,3,Female
14976,R_1n9kGKAo9dZIhJP,AI07,1,1,3.8675,0,1,2,3,40,3,3,Female
14977,R_1n9kGKAo9dZIhJP,AI08,1,2,5.153,0,1,2,3,40,3,3,Female
14978,R_1n9kGKAo9dZIhJP,AI09,1,1,4.4145,0,1,2,3,40,3,3,Female
14979,R_1n9kGKAo9dZIhJP,AI10,1,4,3.524,0,1,2,3,40,3,3,Female
14980,R_Zz3lilMQqabqclr,Hum01,0,3,11.5535,0,0,2,4,98,4,1,Female
14981,R_Zz3lilMQqabqclr,Hum02,0,5,15.101,0,0,2,4,98,4,1,Female
14982,R_Zz3lilMQqabqclr,Hum03,0,3,5.6525,0,0,2,4,98,4,1,Female
14983,R_Zz3lilMQqabqclr,Hum04,0,3,14.2245,0,0,2,4,98,4,1,Female
14984,R_Zz3lilMQqabqclr,Hum05,0,3,7.4005,0,0,2,4,98,4,1,Female
14985,R_Zz3lilMQqabqclr,Hum06,0,3,14.513,0,0,2,4,98,4,1,Female
14986,R_Zz3lilMQqabqclr,Hum07,0,3,55.408,0,0,2,4,98,4,1,Female
14987,R_Zz3lilMQqabqclr,Hum08,0,3,19.73,0,0,2,4,98,4,1,Female
14988,R_Zz3lilMQqabqclr,Hum09,0,3,38.7015,0,0,2,4,98,4,1,Female
14989,R_Zz3lilMQqabqclr,Hum10,0,3,7.4755,0,0,2,4,98,4,1,Female
14990,R_Zz3lilMQqabqclr,AI01,1,3,12.204,0,0,2,4,98,4,1,Female
14991,R_Zz3lilMQqabqclr,AI02,1,3,7.05,0,0,2,4,98,4,1,Female
14992,R_Zz3lilMQqabqclr,AI03,1,5,19.885,0,0,2,4,98,4,1,Female
14993,R_Zz3lilMQqabqclr,AI04,1,3,3.8845,0,0,2,4,98,4,1,Female
14994,R_Zz3lilMQqabqclr,AI05,1,3,8.858,0,0,2,4,98,4,1,Female
14995,R_Zz3lilMQqabqclr,AI06,1,3,28.1965,0,0,2,4,98,4,1,Female
14996,R_Zz3lilMQqabqclr,AI07,1,3,8.582,0,0,2,4,98,4,1,Female
14997,R_Zz3lilMQqabqclr,AI08,1,3,10.1515,0,0,2,4,98,4,1,Female
14998,R_Zz3lilMQqabqclr,AI09,1,3,8.0805,0,0,2,4,98,4,1,Female
14999,R_Zz3lilMQqabqclr,AI10,1,3,20.6085,0,0,2,4,98,4,1,Female
15000,R_22Q99dxq1WMnlwh,Hum01,0,1,5.4005,0,0,5,3,10,2,3,Female
15001,R_22Q99dxq1WMnlwh,Hum02,0,5,13.98,1,0,5,3,10,2,3,Female
15002,R_22Q99dxq1WMnlwh,Hum03,0,5,4.508,1,0,5,3,10,2,3,Female
15003,R_22Q99dxq1WMnlwh,Hum04,0,3,5.8005,2,0,5,3,10,2,3,Female
15004,R_22Q99dxq1WMnlwh,Hum05,0,1,6.2645,0,0,5,3,10,2,3,Female
15005,R_22Q99dxq1WMnlwh,Hum06,0,5,4.3515,1,0,5,3,10,2,3,Female
15006,R_22Q99dxq1WMnlwh,Hum07,0,2,7.1505,0,0,5,3,10,2,3,Female
15007,R_22Q99dxq1WMnlwh,Hum08,0,3,9.6255,2,0,5,3,10,2,3,Female
15008,R_22Q99dxq1WMnlwh,Hum09,0,1,5.55,0,0,5,3,10,2,3,Female
15009,R_22Q99dxq1WMnlwh,Hum10,0,3,9.1385,2,0,5,3,10,2,3,Female
15010,R_22Q99dxq1WMnlwh,AI01,1,5,9.5505,1,0,5,3,10,2,3,Female
15011,R_22Q99dxq1WMnlwh,AI02,1,5,5.25,1,0,5,3,10,2,3,Female
15012,R_22Q99dxq1WMnlwh,AI03,1,2,4.7505,0,0,5,3,10,2,3,Female
15013,R_22Q99dxq1WMnlwh,AI04,1,1,4.7025,0,0,5,3,10,2,3,Female
15014,R_22Q99dxq1WMnlwh,AI05,1,1,5.0505,0,0,5,3,10,2,3,Female
15015,R_22Q99dxq1WMnlwh,AI06,1,5,3.6005,1,0,5,3,10,2,3,Female
15016,R_22Q99dxq1WMnlwh,AI07,1,1,12.7,0,0,5,3,10,2,3,Female
15017,R_22Q99dxq1WMnlwh,AI08,1,1,4.285,0,0,5,3,10,2,3,Female
15018,R_22Q99dxq1WMnlwh,AI09,1,2,8.35,0,0,5,3,10,2,3,Female
15019,R_22Q99dxq1WMnlwh,AI10,1,5,4.0465,1,0,5,3,10,2,3,Female
15020,R_2t9G54hDfbZczNL,Hum01,0,1,4.145,0,1,1,1,100,5,2,Male
15021,R_2t9G54hDfbZczNL,Hum02,0,1,22.7495,0,1,1,1,100,5,2,Male
15022,R_2t9G54hDfbZczNL,Hum03,0,1,2.9115,0,1,1,1,100,5,2,Male
15023,R_2t9G54hDfbZczNL,Hum04,0,5,43.2025,1,1,1,1,100,5,2,Male
15024,R_2t9G54hDfbZczNL,Hum05,0,1,2.845,0,1,1,1,100,5,2,Male
15025,R_2t9G54hDfbZczNL,Hum06,0,1,4.898,0,1,1,1,100,5,2,Male
15026,R_2t9G54hDfbZczNL,Hum07,0,1,4.239,0,1,1,1,100,5,2,Male
15027,R_2t9G54hDfbZczNL,Hum08,0,1,21.031,0,1,1,1,100,5,2,Male
15028,R_2t9G54hDfbZczNL,Hum09,0,1,6.0765,0,1,1,1,100,5,2,Male
15029,R_2t9G54hDfbZczNL,Hum10,0,5,20.6955,1,1,1,1,100,5,2,Male
15030,R_2t9G54hDfbZczNL,AI01,1,1,22.774,0,1,1,1,100,5,2,Male
15031,R_2t9G54hDfbZczNL,AI02,1,1,3.0395,0,1,1,1,100,5,2,Male
15032,R_2t9G54hDfbZczNL,AI03,1,1,2.788,0,1,1,1,100,5,2,Male
15033,R_2t9G54hDfbZczNL,AI04,1,1,2.8665,0,1,1,1,100,5,2,Male
15034,R_2t9G54hDfbZczNL,AI05,1,1,4.9065,0,1,1,1,100,5,2,Male
15035,R_2t9G54hDfbZczNL,AI06,1,1,2.699,0,1,1,1,100,5,2,Male
15036,R_2t9G54hDfbZczNL,AI07,1,1,4.3145,0,1,1,1,100,5,2,Male
15037,R_2t9G54hDfbZczNL,AI08,1,1,3.3135,0,1,1,1,100,5,2,Male
15038,R_2t9G54hDfbZczNL,AI09,1,1,2.963,0,1,1,1,100,5,2,Male
15039,R_2t9G54hDfbZczNL,AI10,1,1,4.8,0,1,1,1,100,5,2,Male
15040,R_Rz6BWeaiMf64jfP,Hum01,0,1,7.9495,0,1,5,1,100,5,1,Male
15041,R_Rz6BWeaiMf64jfP,Hum02,0,2,8.167,0,1,5,1,100,5,1,Male
15042,R_Rz6BWeaiMf64jfP,Hum03,0,1,3.166,0,1,5,1,100,5,1,Male
15043,R_Rz6BWeaiMf64jfP,Hum04,0,1,9.8005,0,1,5,1,100,5,1,Male
15044,R_Rz6BWeaiMf64jfP,Hum05,0,1,6.8865,1,1,5,1,100,5,1,Male
15045,R_Rz6BWeaiMf64jfP,Hum06,0,1,4.3085,0,1,5,1,100,5,1,Male
15046,R_Rz6BWeaiMf64jfP,Hum07,0,1,18.0165,0,1,5,1,100,5,1,Male
15047,R_Rz6BWeaiMf64jfP,Hum08,0,2,5.1695,0,1,5,1,100,5,1,Male
15048,R_Rz6BWeaiMf64jfP,Hum09,0,1,5.52,0,1,5,1,100,5,1,Male
15049,R_Rz6BWeaiMf64jfP,Hum10,0,1,8.534,0,1,5,1,100,5,1,Male
15050,R_Rz6BWeaiMf64jfP,AI01,1,1,4.769,0,1,5,1,100,5,1,Male
15051,R_Rz6BWeaiMf64jfP,AI02,1,1,3.312,0,1,5,1,100,5,1,Male
15052,R_Rz6BWeaiMf64jfP,AI03,1,1,7.686,0,1,5,1,100,5,1,Male
15053,R_Rz6BWeaiMf64jfP,AI04,1,1,3.05,0,1,5,1,100,5,1,Male
15054,R_Rz6BWeaiMf64jfP,AI05,1,1,5.4675,0,1,5,1,100,5,1,Male
15055,R_Rz6BWeaiMf64jfP,AI06,1,1,3.2,0,1,5,1,100,5,1,Male
15056,R_Rz6BWeaiMf64jfP,AI07,1,1,13.6345,0,1,5,1,100,5,1,Male
15057,R_Rz6BWeaiMf64jfP,AI08,1,1,4.0905,0,1,5,1,100,5,1,Male
15058,R_Rz6BWeaiMf64jfP,AI09,1,1,6.9105,0,1,5,1,100,5,1,Male
15059,R_Rz6BWeaiMf64jfP,AI10,1,1,5.7145,0,1,5,1,100,5,1,Male
15060,R_2uy8udJFHuGa2qf,Hum01,0,2,6.407,0,1,4,3,68,4,5,Female
15061,R_2uy8udJFHuGa2qf,Hum02,0,2,5.2155,0,1,4,3,68,4,5,Female
15062,R_2uy8udJFHuGa2qf,Hum03,0,2,4.7015,0,1,4,3,68,4,5,Female
15063,R_2uy8udJFHuGa2qf,Hum04,0,4,4.1565,0,1,4,3,68,4,5,Female
15064,R_2uy8udJFHuGa2qf,Hum05,0,2,7.024,0,1,4,3,68,4,5,Female
15065,R_2uy8udJFHuGa2qf,Hum06,0,4,5.2,0,1,4,3,68,4,5,Female
15066,R_2uy8udJFHuGa2qf,Hum07,0,5,4.6435,0,1,4,3,68,4,5,Female
15067,R_2uy8udJFHuGa2qf,Hum08,0,5,5.216,0,1,4,3,68,4,5,Female
15068,R_2uy8udJFHuGa2qf,Hum09,0,1,6.916,0,1,4,3,68,4,5,Female
15069,R_2uy8udJFHuGa2qf,Hum10,0,4,3.2685,0,1,4,3,68,4,5,Female
15070,R_2uy8udJFHuGa2qf,AI01,1,1,3.1235,0,1,4,3,68,4,5,Female
15071,R_2uy8udJFHuGa2qf,AI02,1,3,3.1485,0,1,4,3,68,4,5,Female
15072,R_2uy8udJFHuGa2qf,AI03,1,2,2.3735,0,1,4,3,68,4,5,Female
15073,R_2uy8udJFHuGa2qf,AI04,1,1,6.843,0,1,4,3,68,4,5,Female
15074,R_2uy8udJFHuGa2qf,AI05,1,4,6.2595,0,1,4,3,68,4,5,Female
15075,R_2uy8udJFHuGa2qf,AI06,1,3,2.979,0,1,4,3,68,4,5,Female
15076,R_2uy8udJFHuGa2qf,AI07,1,2,2.5755,0,1,4,3,68,4,5,Female
15077,R_2uy8udJFHuGa2qf,AI08,1,4,4.25,0,1,4,3,68,4,5,Female
15078,R_2uy8udJFHuGa2qf,AI09,1,1,3.3945,0,1,4,3,68,4,5,Female
15079,R_2uy8udJFHuGa2qf,AI10,1,4,3.4175,0,1,4,3,68,4,5,Female
15080,R_AnsrbAD1uOpb7CV,Hum01,0,1,8.6065,0,1,1,1,92,5,5,Female
15081,R_AnsrbAD1uOpb7CV,Hum02,0,1,8.282,0,1,1,1,92,5,5,Female
15082,R_AnsrbAD1uOpb7CV,Hum03,0,1,5.075,0,1,1,1,92,5,5,Female
15083,R_AnsrbAD1uOpb7CV,Hum04,0,3,9.1275,0,1,1,1,92,5,5,Female
15084,R_AnsrbAD1uOpb7CV,Hum05,0,3,4.8625,0,1,1,1,92,5,5,Female
15085,R_AnsrbAD1uOpb7CV,Hum06,0,1,7.631,0,1,1,1,92,5,5,Female
15086,R_AnsrbAD1uOpb7CV,Hum07,0,1,4.649,0,1,1,1,92,5,5,Female
15087,R_AnsrbAD1uOpb7CV,Hum08,0,4,10.9605,0,1,1,1,92,5,5,Female
15088,R_AnsrbAD1uOpb7CV,Hum09,0,1,7.447,0,1,1,1,92,5,5,Female
15089,R_AnsrbAD1uOpb7CV,Hum10,0,1,10.7725,0,1,1,1,92,5,5,Female
15090,R_AnsrbAD1uOpb7CV,AI01,1,1,4.068,0,1,1,1,92,5,5,Female
15091,R_AnsrbAD1uOpb7CV,AI02,1,1,5.9795,0,1,1,1,92,5,5,Female
15092,R_AnsrbAD1uOpb7CV,AI03,1,1,4.4645,0,1,1,1,92,5,5,Female
15093,R_AnsrbAD1uOpb7CV,AI04,1,1,6.3815,0,1,1,1,92,5,5,Female
15094,R_AnsrbAD1uOpb7CV,AI05,1,1,9.77,0,1,1,1,92,5,5,Female
15095,R_AnsrbAD1uOpb7CV,AI06,1,1,5.164,0,1,1,1,92,5,5,Female
15096,R_AnsrbAD1uOpb7CV,AI07,1,1,6.107,0,1,1,1,92,5,5,Female
15097,R_AnsrbAD1uOpb7CV,AI08,1,1,10.522,0,1,1,1,92,5,5,Female
15098,R_AnsrbAD1uOpb7CV,AI09,1,1,4.8245,0,1,1,1,92,5,5,Female
15099,R_AnsrbAD1uOpb7CV,AI10,1,3,5.21,0,1,1,1,92,5,5,Female
15100,R_1gSj5U5eXHGmiDN,Hum01,0,1,7.8135,0,0,3,3,36,1,2,Female
15101,R_1gSj5U5eXHGmiDN,Hum02,0,3,7.2725,1,0,3,3,36,1,2,Female
15102,R_1gSj5U5eXHGmiDN,Hum03,0,5,10.401,1,0,3,3,36,1,2,Female
15103,R_1gSj5U5eXHGmiDN,Hum04,0,3,6.1595,0,0,3,3,36,1,2,Female
15104,R_1gSj5U5eXHGmiDN,Hum05,0,3,4.7815,1,0,3,3,36,1,2,Female
15105,R_1gSj5U5eXHGmiDN,Hum06,0,4,6.0585,2,0,3,3,36,1,2,Female
15106,R_1gSj5U5eXHGmiDN,Hum07,0,1,14.08,0,0,3,3,36,1,2,Female
15107,R_1gSj5U5eXHGmiDN,Hum08,0,3,10.047,0,0,3,3,36,1,2,Female
15108,R_1gSj5U5eXHGmiDN,Hum09,0,3,6.365,0,0,3,3,36,1,2,Female
15109,R_1gSj5U5eXHGmiDN,Hum10,0,4,9.539,2,0,3,3,36,1,2,Female
15110,R_1gSj5U5eXHGmiDN,AI01,1,1,3.985,0,0,3,3,36,1,2,Female
15111,R_1gSj5U5eXHGmiDN,AI02,1,4,9.0185,1,0,3,3,36,1,2,Female
15112,R_1gSj5U5eXHGmiDN,AI03,1,1,7.336,0,0,3,3,36,1,2,Female
15113,R_1gSj5U5eXHGmiDN,AI04,1,2,9.887,0,0,3,3,36,1,2,Female
15114,R_1gSj5U5eXHGmiDN,AI05,1,1,6.6775,0,0,3,3,36,1,2,Female
15115,R_1gSj5U5eXHGmiDN,AI06,1,5,5.8745,1,0,3,3,36,1,2,Female
15116,R_1gSj5U5eXHGmiDN,AI07,1,3,3.8755,1,0,3,3,36,1,2,Female
15117,R_1gSj5U5eXHGmiDN,AI08,1,2,8.6135,0,0,3,3,36,1,2,Female
15118,R_1gSj5U5eXHGmiDN,AI09,1,1,11.3375,0,0,3,3,36,1,2,Female
15119,R_1gSj5U5eXHGmiDN,AI10,1,3,6.139,1,0,3,3,36,1,2,Female
15120,R_3JwRL6goWHzFn8h,Hum01,0,3,2.43,0,0,3,3,50,2,2,Female
15121,R_3JwRL6goWHzFn8h,Hum02,0,3,2.3635,0,0,3,3,50,2,2,Female
15122,R_3JwRL6goWHzFn8h,Hum03,0,3,4.646,0,0,3,3,50,2,2,Female
15123,R_3JwRL6goWHzFn8h,Hum04,0,3,2.794,2,0,3,3,50,2,2,Female
15124,R_3JwRL6goWHzFn8h,Hum05,0,3,3.074,0,0,3,3,50,2,2,Female
15125,R_3JwRL6goWHzFn8h,Hum06,0,3,5.0075,0,0,3,3,50,2,2,Female
15126,R_3JwRL6goWHzFn8h,Hum07,0,3,7.4655,0,0,3,3,50,2,2,Female
15127,R_3JwRL6goWHzFn8h,Hum08,0,3,2.4265,0,0,3,3,50,2,2,Female
15128,R_3JwRL6goWHzFn8h,Hum09,0,3,5.3895,0,0,3,3,50,2,2,Female
15129,R_3JwRL6goWHzFn8h,Hum10,0,3,11.051,0,0,3,3,50,2,2,Female
15130,R_3JwRL6goWHzFn8h,AI01,1,3,3.8805,0,0,3,3,50,2,2,Female
15131,R_3JwRL6goWHzFn8h,AI02,1,3,2.4815,0,0,3,3,50,2,2,Female
15132,R_3JwRL6goWHzFn8h,AI03,1,3,7.118,0,0,3,3,50,2,2,Female
15133,R_3JwRL6goWHzFn8h,AI04,1,3,3.7205,0,0,3,3,50,2,2,Female
15134,R_3JwRL6goWHzFn8h,AI05,1,3,2.2945,0,0,3,3,50,2,2,Female
15135,R_3JwRL6goWHzFn8h,AI06,1,3,2.511,0,0,3,3,50,2,2,Female
