,ResponseId,Statement,fake_news_generation_source,PerceivedVeracity,Time_to_respond,WillingnessToShare,VaccinationStatus,SocialOrientation,EconomicOrientation,PoliticalOrientation,Concern,NewsConsumption,CRT,Age,Gender,Religiosity,Income,Fluency,EducationYears,Ethnicity,StatementSequence,EthnicityBinary,GenderBinary,fall_for_fake_news,statement_source
12618,R_24eZmq1BuyjFVQE,AI09,1,0,3.2355,0,0,2,3,2,35,1,3,27,Female,0,0,0,12,0,14,1,1,0,3
12619,R_24eZmq1BuyjFVQE,AI10,1,1,7.2505,0,0,2,3,2,35,1,3,27,Female,0,0,0,12,0,6,1,1,0,3
12620,R_10IuhgV7tGWzPnf,Hum01,0,2,3.934,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,3,1,1,1,0
12621,R_10IuhgV7tGWzPnf,Hum02,0,2,5.7205,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,2,1,1,1,0
12622,R_10IuhgV7tGWzPnf,Hum03,0,2,3.981,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,13,1,1,1,0
12623,R_10IuhgV7tGWzPnf,Hum04,0,2,2.62,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,18,1,1,1,0
12624,R_10IuhgV7tGWzPnf,Hum05,0,2,5.62,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,0,1,1,1,1
12625,R_10IuhgV7tGWzPnf,Hum06,0,2,4.136,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,5,1,1,1,1
12626,R_10IuhgV7tGWzPnf,Hum07,0,2,11.36,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,10,1,1,1,2
12627,R_10IuhgV7tGWzPnf,Hum08,0,2,3.672,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,12,1,1,1,2
12628,R_10IuhgV7tGWzPnf,Hum09,0,2,3.44,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,15,1,1,1,2
12629,R_10IuhgV7tGWzPnf,Hum10,0,2,2.5755,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,7,1,1,1,2
12630,R_10IuhgV7tGWzPnf,AI01,1,2,3.781,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,8,1,1,1,3
12631,R_10IuhgV7tGWzPnf,AI02,1,2,3.0455,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,6,1,1,1,3
12632,R_10IuhgV7tGWzPnf,AI03,1,2,2.534,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,9,1,1,1,3
12633,R_10IuhgV7tGWzPnf,AI04,1,0,4.813,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,17,1,1,0,3
12634,R_10IuhgV7tGWzPnf,AI05,1,0,3.578,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,11,1,1,0,3
12635,R_10IuhgV7tGWzPnf,AI06,1,2,4.3085,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,4,1,1,1,3
12636,R_10IuhgV7tGWzPnf,AI07,1,2,2.993,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,14,1,1,1,3
12637,R_10IuhgV7tGWzPnf,AI08,1,2,3.975,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,19,1,1,1,3
12638,R_10IuhgV7tGWzPnf,AI09,1,2,5.3275,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,1,1,1,1,3
12639,R_10IuhgV7tGWzPnf,AI10,1,2,3.6745,0,0,1,1,2,8,0,0,34,Female,1,0,0,15,0,16,1,1,1,3
12640,R_2fd3ez8X1rA0NxY,Hum01,0,0,5.7005,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,2,1,0,0,0
12641,R_2fd3ez8X1rA0NxY,Hum02,0,2,9.764,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,10,1,0,1,0
12642,R_2fd3ez8X1rA0NxY,Hum03,0,1,9.318,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,0,1,0,0,0
12643,R_2fd3ez8X1rA0NxY,Hum04,0,2,2.9505,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,18,1,0,1,0
12644,R_2fd3ez8X1rA0NxY,Hum05,0,2,6.786,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,9,1,0,1,1
12645,R_2fd3ez8X1rA0NxY,Hum06,0,2,4.5965,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,15,1,0,1,1
12646,R_2fd3ez8X1rA0NxY,Hum07,0,1,5.339,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,12,1,0,0,2
12647,R_2fd3ez8X1rA0NxY,Hum08,0,2,4.8775,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,5,1,0,1,2
12648,R_2fd3ez8X1rA0NxY,Hum09,0,1,5.7925,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,6,1,0,0,2
12649,R_2fd3ez8X1rA0NxY,Hum10,0,1,9.835,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,11,1,0,0,2
12650,R_2fd3ez8X1rA0NxY,AI01,1,2,3.514,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,13,1,0,1,3
12651,R_2fd3ez8X1rA0NxY,AI02,1,2,4.6005,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,8,1,0,1,3
12652,R_2fd3ez8X1rA0NxY,AI03,1,0,3.9575,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,17,1,0,0,3
12653,R_2fd3ez8X1rA0NxY,AI04,1,0,4.7505,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,14,1,0,0,3
12654,R_2fd3ez8X1rA0NxY,AI05,1,0,4.7,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,3,1,0,0,3
12655,R_2fd3ez8X1rA0NxY,AI06,1,2,5.5415,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,7,1,0,1,3
12656,R_2fd3ez8X1rA0NxY,AI07,1,2,3.6775,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,16,1,0,1,3
12657,R_2fd3ez8X1rA0NxY,AI08,1,2,3.2095,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,1,1,0,1,3
12658,R_2fd3ez8X1rA0NxY,AI09,1,1,5.4925,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,19,1,0,0,3
12659,R_2fd3ez8X1rA0NxY,AI10,1,2,5.6505,0,0,2,2,1,71,2,4,45,Male,1,0,0,14,0,4,1,0,1,3
12660,R_2rC2ZuGkenDIhcC,Hum01,0,2,11.3025,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,1,1,0,1,0
12661,R_2rC2ZuGkenDIhcC,Hum02,0,2,5.6975,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,4,1,0,1,0
12662,R_2rC2ZuGkenDIhcC,Hum03,0,3,3.6585,1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,6,1,0,1,0
12663,R_2rC2ZuGkenDIhcC,Hum04,0,2,3.7755,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,3,1,0,1,0
12664,R_2rC2ZuGkenDIhcC,Hum05,0,2,3.732,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,7,1,0,1,1
12665,R_2rC2ZuGkenDIhcC,Hum06,0,1,4.3715,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,11,1,0,0,1
12666,R_2rC2ZuGkenDIhcC,Hum07,0,3,4.0775,1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,8,1,0,1,2
12667,R_2rC2ZuGkenDIhcC,Hum08,0,2,3.968,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,16,1,0,1,2
12668,R_2rC2ZuGkenDIhcC,Hum09,0,2,4.081,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,9,1,0,1,2
12669,R_2rC2ZuGkenDIhcC,Hum10,0,3,3.883,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,19,1,0,1,2
12670,R_2rC2ZuGkenDIhcC,AI01,1,3,3.579,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,18,1,0,1,3
12671,R_2rC2ZuGkenDIhcC,AI02,1,2,3.06,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,14,1,0,1,3
12672,R_2rC2ZuGkenDIhcC,AI03,1,0,3.248,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,13,1,0,0,3
12673,R_2rC2ZuGkenDIhcC,AI04,1,0,4.2515,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,0,1,0,0,3
12674,R_2rC2ZuGkenDIhcC,AI05,1,2,6.454,1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,17,1,0,1,3
12675,R_2rC2ZuGkenDIhcC,AI06,1,3,3.297,-1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,15,1,0,1,3
12676,R_2rC2ZuGkenDIhcC,AI07,1,3,3.445,1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,5,1,0,1,3
12677,R_2rC2ZuGkenDIhcC,AI08,1,0,2.87,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,12,1,0,0,3
12678,R_2rC2ZuGkenDIhcC,AI09,1,0,3.6465,0,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,2,1,0,0,3
12679,R_2rC2ZuGkenDIhcC,AI10,1,3,2.6385,1,1,2,3,1,76,4,3,40,Male,0,2,0,18,0,10,1,0,1,3
12680,R_2YDOZnKrlH6v61d,Hum01,0,2,2.421,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,12,0,1,1,0
12681,R_2YDOZnKrlH6v61d,Hum02,0,2,2.4045,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,17,0,1,1,0
12682,R_2YDOZnKrlH6v61d,Hum03,0,2,2.415,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,8,0,1,1,0
12683,R_2YDOZnKrlH6v61d,Hum04,0,2,12.48,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,0,0,1,1,0
12684,R_2YDOZnKrlH6v61d,Hum05,0,2,3.1895,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,10,0,1,1,1
12685,R_2YDOZnKrlH6v61d,Hum06,0,2,3.7675,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,4,0,1,1,1
12686,R_2YDOZnKrlH6v61d,Hum07,0,2,2.417,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,6,0,1,1,2
12687,R_2YDOZnKrlH6v61d,Hum08,0,2,2.4825,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,9,0,1,1,2
12688,R_2YDOZnKrlH6v61d,Hum09,0,2,2.397,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,15,0,1,1,2
12689,R_2YDOZnKrlH6v61d,Hum10,0,2,2.4745,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,16,0,1,1,2
12690,R_2YDOZnKrlH6v61d,AI01,1,2,2.51,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,18,0,1,1,3
12691,R_2YDOZnKrlH6v61d,AI02,1,2,2.387,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,14,0,1,1,3
12692,R_2YDOZnKrlH6v61d,AI03,1,2,2.423,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,13,0,1,1,3
12693,R_2YDOZnKrlH6v61d,AI04,1,2,2.481,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,5,0,1,1,3
12694,R_2YDOZnKrlH6v61d,AI05,1,2,12.295,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,1,0,1,1,3
12695,R_2YDOZnKrlH6v61d,AI06,1,2,2.5285,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,19,0,1,1,3
12696,R_2YDOZnKrlH6v61d,AI07,1,2,2.428,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,7,0,1,1,3
12697,R_2YDOZnKrlH6v61d,AI08,1,2,2.403,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,2,0,1,1,3
12698,R_2YDOZnKrlH6v61d,AI09,1,2,2.5745,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,3,0,1,1,3
12699,R_2YDOZnKrlH6v61d,AI10,1,2,2.547,-1,1,3,4,1,49,0,0,37,Female,1,0,0,10,1,11,0,1,1,3
12700,R_2aluQCO6rrJRM8k,Hum01,0,1,6.345,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,6,1,1,0,0
12701,R_2aluQCO6rrJRM8k,Hum02,0,2,5.489,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,0,1,1,1,0
12702,R_2aluQCO6rrJRM8k,Hum03,0,2,2.4005,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,12,1,1,1,0
12703,R_2aluQCO6rrJRM8k,Hum04,0,2,5.7395,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,5,1,1,1,0
12704,R_2aluQCO6rrJRM8k,Hum05,0,1,2.747,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,19,1,1,0,1
12705,R_2aluQCO6rrJRM8k,Hum06,0,1,3.719,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,10,1,1,0,1
12706,R_2aluQCO6rrJRM8k,Hum07,0,1,4.9975,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,3,1,1,0,2
12707,R_2aluQCO6rrJRM8k,Hum08,0,3,5.5825,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,4,1,1,1,2
12708,R_2aluQCO6rrJRM8k,Hum09,0,2,2.4845,-1,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,15,1,1,1,2
12709,R_2aluQCO6rrJRM8k,Hum10,0,2,4.1475,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,7,1,1,1,2
12710,R_2aluQCO6rrJRM8k,AI01,1,2,3.5445,-1,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,8,1,1,1,3
12711,R_2aluQCO6rrJRM8k,AI02,1,1,4.8125,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,1,1,1,0,3
12712,R_2aluQCO6rrJRM8k,AI03,1,2,3.3705,-1,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,14,1,1,1,3
12713,R_2aluQCO6rrJRM8k,AI04,1,1,4.2345,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,16,1,1,0,3
12714,R_2aluQCO6rrJRM8k,AI05,1,1,21.06,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,17,1,1,0,3
12715,R_2aluQCO6rrJRM8k,AI06,1,2,2.762,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,18,1,1,1,3
12716,R_2aluQCO6rrJRM8k,AI07,1,2,2.3845,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,13,1,1,1,3
12717,R_2aluQCO6rrJRM8k,AI08,1,1,3.17,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,11,1,1,0,3
12718,R_2aluQCO6rrJRM8k,AI09,1,1,2.991,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,2,1,1,0,3
12719,R_2aluQCO6rrJRM8k,AI10,1,2,3.4325,0,1,3,3,2,57,3,0,38,Female,1,2,0,16,0,9,1,1,1,3
12720,R_3frs6KuiyBt5FvX,Hum01,0,0,4.4775,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,3,1,-1,0,0
12721,R_3frs6KuiyBt5FvX,Hum02,0,1,5.951,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,2,1,-1,0,0
12722,R_3frs6KuiyBt5FvX,Hum03,0,0,3.2985,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,16,1,-1,0,0
12723,R_3frs6KuiyBt5FvX,Hum04,0,1,4.573,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,9,1,-1,0,0
12724,R_3frs6KuiyBt5FvX,Hum05,0,0,3.646,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,10,1,-1,0,1
12725,R_3frs6KuiyBt5FvX,Hum06,0,0,6.3105,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,8,1,-1,0,1
12726,R_3frs6KuiyBt5FvX,Hum07,0,0,3.75,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,12,1,-1,0,2
12727,R_3frs6KuiyBt5FvX,Hum08,0,3,7.6935,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,1,1,-1,1,2
12728,R_3frs6KuiyBt5FvX,Hum09,0,0,2.682,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,19,1,-1,0,2
12729,R_3frs6KuiyBt5FvX,Hum10,0,1,5.4145,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,0,1,-1,0,2
12730,R_3frs6KuiyBt5FvX,AI01,1,3,6.951,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,15,1,-1,1,3
12731,R_3frs6KuiyBt5FvX,AI02,1,2,4.9635,-1,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,6,1,-1,1,3
12732,R_3frs6KuiyBt5FvX,AI03,1,1,3.8955,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,11,1,-1,0,3
12733,R_3frs6KuiyBt5FvX,AI04,1,1,3.8685,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,14,1,-1,0,3
12734,R_3frs6KuiyBt5FvX,AI05,1,0,3.367,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,5,1,-1,0,3
12735,R_3frs6KuiyBt5FvX,AI06,1,1,3.5155,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,13,1,-1,0,3
12736,R_3frs6KuiyBt5FvX,AI07,1,2,5.6005,-1,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,4,1,-1,1,3
12737,R_3frs6KuiyBt5FvX,AI08,1,1,4.0835,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,17,1,-1,0,3
12738,R_3frs6KuiyBt5FvX,AI09,1,0,2.921,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,18,1,-1,0,3
12739,R_3frs6KuiyBt5FvX,AI10,1,1,10.103,0,1,1,2,0,57,2,1,37,Trans/non binary,2,1,0,17,0,7,1,-1,0,3
12740,R_1d7c3fTnAfZ3vhE,Hum01,0,0,4.4505,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,1,0,1,0,0
12741,R_1d7c3fTnAfZ3vhE,Hum02,0,0,5.183,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,15,0,1,0,0
12742,R_1d7c3fTnAfZ3vhE,Hum03,0,0,3.577,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,12,0,1,0,0
12743,R_1d7c3fTnAfZ3vhE,Hum04,0,0,4.8005,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,6,0,1,0,0
12744,R_1d7c3fTnAfZ3vhE,Hum05,0,0,5.3305,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,0,0,1,0,1
12745,R_1d7c3fTnAfZ3vhE,Hum06,0,0,2.9835,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,13,0,1,0,1
12746,R_1d7c3fTnAfZ3vhE,Hum07,0,0,3.6945,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,2,0,1,0,2
12747,R_1d7c3fTnAfZ3vhE,Hum08,0,2,5.95,-1,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,8,0,1,1,2
12748,R_1d7c3fTnAfZ3vhE,Hum09,0,0,4.8505,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,5,0,1,0,2
12749,R_1d7c3fTnAfZ3vhE,Hum10,0,0,56.204,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,9,0,1,0,2
12750,R_1d7c3fTnAfZ3vhE,AI01,1,0,8.741,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,7,0,1,0,3
12751,R_1d7c3fTnAfZ3vhE,AI02,1,0,2.9505,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,4,0,1,0,3
12752,R_1d7c3fTnAfZ3vhE,AI03,1,0,3.0365,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,18,0,1,0,3
12753,R_1d7c3fTnAfZ3vhE,AI04,1,0,18.332,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,10,0,1,0,3
12754,R_1d7c3fTnAfZ3vhE,AI05,1,0,3.2765,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,19,0,1,0,3
12755,R_1d7c3fTnAfZ3vhE,AI06,1,0,2.6375,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,14,0,1,0,3
12756,R_1d7c3fTnAfZ3vhE,AI07,1,0,10.9935,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,17,0,1,0,3
12757,R_1d7c3fTnAfZ3vhE,AI08,1,0,8.6005,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,11,0,1,0,3
12758,R_1d7c3fTnAfZ3vhE,AI09,1,0,3.6355,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,16,0,1,0,3
12759,R_1d7c3fTnAfZ3vhE,AI10,1,0,3.6245,0,1,2,2,1,52,2,2,46,Female,0,1,0,20,2,3,0,1,0,3
12760,R_11XXXTYt0gqbco8,Hum01,0,2,4.6025,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,10,1,1,1,0
12761,R_11XXXTYt0gqbco8,Hum02,0,2,14.305,-1,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,0,1,1,1,0
12762,R_11XXXTYt0gqbco8,Hum03,0,2,3.027,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,12,1,1,1,0
12763,R_11XXXTYt0gqbco8,Hum04,0,2,4.671,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,13,1,1,1,0
12764,R_11XXXTYt0gqbco8,Hum05,0,0,5.363,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,18,1,1,0,1
12765,R_11XXXTYt0gqbco8,Hum06,0,3,6.522,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,2,1,1,1,1
12766,R_11XXXTYt0gqbco8,Hum07,0,1,7.5395,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,3,1,1,0,2
12767,R_11XXXTYt0gqbco8,Hum08,0,3,5.723,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,4,1,1,1,2
12768,R_11XXXTYt0gqbco8,Hum09,0,2,4.701,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,8,1,1,1,2
12769,R_11XXXTYt0gqbco8,Hum10,0,2,3.462,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,14,1,1,1,2
12770,R_11XXXTYt0gqbco8,AI01,1,1,7.354,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,5,1,1,0,3
12771,R_11XXXTYt0gqbco8,AI02,1,2,5.945,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,1,1,1,1,3
12772,R_11XXXTYt0gqbco8,AI03,1,2,4.575,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,17,1,1,1,3
12773,R_11XXXTYt0gqbco8,AI04,1,1,4.037,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,19,1,1,0,3
12774,R_11XXXTYt0gqbco8,AI05,1,0,4.428,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,7,1,1,0,3
12775,R_11XXXTYt0gqbco8,AI06,1,1,4.076,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,6,1,1,0,3
12776,R_11XXXTYt0gqbco8,AI07,1,2,5.0895,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,16,1,1,1,3
12777,R_11XXXTYt0gqbco8,AI08,1,1,5.591,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,15,1,1,0,3
12778,R_11XXXTYt0gqbco8,AI09,1,0,8.818,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,11,1,1,0,3
12779,R_11XXXTYt0gqbco8,AI10,1,2,6.946,0,1,1,1,0,61,2,2,39,Female,1,1,0,14,0,9,1,1,1,3
12780,R_26kJCQAUkEOhwj5,Hum01,0,2,17.8445,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,13,1,1,1,0
12781,R_26kJCQAUkEOhwj5,Hum02,0,2,11.534,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,6,1,1,1,0
12782,R_26kJCQAUkEOhwj5,Hum03,0,2,12.485,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,12,1,1,1,0
12783,R_26kJCQAUkEOhwj5,Hum04,0,2,16.0095,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,1,1,1,1,0
12784,R_26kJCQAUkEOhwj5,Hum05,0,1,13.199,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,18,1,1,0,1
12785,R_26kJCQAUkEOhwj5,Hum06,0,2,10.545,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,2,1,1,1,1
12786,R_26kJCQAUkEOhwj5,Hum07,0,2,7.2755,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,14,1,1,1,2
12787,R_26kJCQAUkEOhwj5,Hum08,0,2,9.681,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,3,1,1,1,2
12788,R_26kJCQAUkEOhwj5,Hum09,0,2,34.846,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,0,1,1,1,2
12789,R_26kJCQAUkEOhwj5,Hum10,0,2,6.8505,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,11,1,1,1,2
12790,R_26kJCQAUkEOhwj5,AI01,1,2,15.608,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,9,1,1,1,3
12791,R_26kJCQAUkEOhwj5,AI02,1,2,6.4345,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,7,1,1,1,3
12792,R_26kJCQAUkEOhwj5,AI03,1,2,11.503,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,19,1,1,1,3
12793,R_26kJCQAUkEOhwj5,AI04,1,2,10.6755,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,5,1,1,1,3
12794,R_26kJCQAUkEOhwj5,AI05,1,2,6.3065,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,16,1,1,1,3
12795,R_26kJCQAUkEOhwj5,AI06,1,2,7.008,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,8,1,1,1,3
12796,R_26kJCQAUkEOhwj5,AI07,1,2,10.516,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,4,1,1,1,3
12797,R_26kJCQAUkEOhwj5,AI08,1,2,4.841,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,10,1,1,1,3
12798,R_26kJCQAUkEOhwj5,AI09,1,1,27.8875,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,17,1,1,0,3
12799,R_26kJCQAUkEOhwj5,AI10,1,2,4.4645,0,0,2,2,1,5,1,3,33,Female,0,0,0,12,0,15,1,1,1,3
12800,R_qxCfmSDKxp5P8eB,Hum01,0,0,5.84,0,1,0,0,0,98,3,1,59,Female,1,1,0,12,0,5,1,1,0,0
12801,R_qxCfmSDKxp5P8eB,Hum02,0,2,11.826,0,1,0,0,0,98,3,1,59,Female,1,1,0,12,0,4,1,1,1,0
